Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-10-08T19:00:00+01:00;2024-10-08T20:00:00+01:00;;1.027;0.464;8.446;0.918;1.806;2.826;6.648;5.55;3.384;0.255;3.776;5.217;-1.736;7.853;7.261;6.184;4.013;1.808;;3.938;;0.919;2.849;2.357
PM2.5;uur;�g/m�;2024-10-08T20:00:00+01:00;2024-10-08T21:00:00+01:00;;0.563;-0.006;9.357;1.63;3.152;;5.219;4.923;0.301;1.456;2.325;8.404;0.355;5.146;6.437;3.057;2.182;-0.563;;4.783;;-1.025;0.203;1.384
PM2.5;uur;�g/m�;2024-10-08T21:00:00+01:00;2024-10-08T22:00:00+01:00;;1.55;0.861;3.118;1.853;4.766;3.178;3.631;4.19;3.381;1.455;2.827;7.142;2.038;2.596;7.511;14.776;2.615;-0.736;;3.107;;0.157;-0.233;-0.964
PM2.5;uur;�g/m�;2024-10-08T22:00:00+01:00;2024-10-08T23:00:00+01:00;;1.123;4.412;0.501;4.794;3.283;2.114;3.326;3.781;4.061;3.297;1.988;5.151;1.558;1.287;4.15;10.67;3.011;0.363;;0.796;;2.913;3.182;-0.472
PM2.5;uur;�g/m�;2024-10-08T23:00:00+01:00;2024-10-09T00:00:00+01:00;;1.033;3.958;1.821;3.115;3.889;1.136;5.468;0.782;4.699;2.655;1.38;3.629;3.254;2.332;0.548;7.727;1.257;0.976;;1.283;;4.66;3.305;-0.509
PM2.5;uur;�g/m�;2024-10-09T00:00:00+01:00;2024-10-09T01:00:00+01:00;;;5.576;5.899;2.713;6.803;1.184;7.312;-0.534;3.022;3.997;4.694;2.876;5.673;3.524;4.508;4.967;2.444;0.666;;1.725;;3.526;1.735;
PM2.5;uur;�g/m�;2024-10-09T01:00:00+01:00;2024-10-09T02:00:00+01:00;;;2.496;3.781;2.686;4.95;1.402;3.904;0.869;0.51;2.838;5.091;2.537;3.82;2.288;4.264;2.91;2.381;-0.89;;1.792;;4.241;1.031;
PM2.5;uur;�g/m�;2024-10-09T02:00:00+01:00;2024-10-09T03:00:00+01:00;;;-0.446;-1.581;1.409;2.909;2.461;2.141;0.367;-0.78;3.217;4.574;1.226;1.89;-1.442;2.56;5.342;0.86;0.283;;-1.148;;2.557;6.867;
PM2.5;uur;�g/m�;2024-10-09T03:00:00+01:00;2024-10-09T04:00:00+01:00;;;-0.851;4.679;0.816;4.135;0.727;3.54;-1.422;1.166;1.036;5.152;2.734;-0.55;1.245;2.303;4.846;-0.471;1.846;;2.518;;2.582;3.313;
PM2.5;uur;�g/m�;2024-10-09T04:00:00+01:00;2024-10-09T05:00:00+01:00;;;-0.324;2.016;2.253;3.908;-0.666;3.894;-1.296;2.632;4.619;3.99;3.789;0.257;1.469;5.274;2.22;-0.628;0.898;;2.134;;2.866;-3.074;
PM2.5;uur;�g/m�;2024-10-09T05:00:00+01:00;2024-10-09T06:00:00+01:00;;;1.039;4.369;1.766;3.007;;3.024;1.182;2.07;4.45;2.853;6.008;3.625;-1.195;2.961;1.834;-0.67;0.228;;-0;;0.974;1.34;
PM2.5;uur;�g/m�;2024-10-09T06:00:00+01:00;2024-10-09T07:00:00+01:00;;;1.251;-0.59;0.234;3.267;1.311;5.357;3.444;3.736;3.159;7.526;6.029;5.576;2.559;2.568;5.078;0.805;-0.382;;0.171;;-0.182;2.455;
PM2.5;uur;�g/m�;2024-10-09T07:00:00+01:00;2024-10-09T08:00:00+01:00;;;-0.252;1.758;0.924;2.687;2.869;4.756;2.9;2.32;2.992;5.306;3.347;5.613;5.092;5.652;3.719;-0.453;-0.663;;6.667;;-0.408;1.423;
PM2.5;uur;�g/m�;2024-10-09T08:00:00+01:00;2024-10-09T09:00:00+01:00;;;-0.694;2.405;1.258;2.012;1.561;0.749;1.98;-1.394;6.917;5.302;1.646;3.291;3.52;6.583;0.781;-0.184;0.88;;4.007;;1.432;2.131;
PM2.5;uur;�g/m�;2024-10-09T09:00:00+01:00;2024-10-09T10:00:00+01:00;;;-0.267;-1.435;0.227;3.814;0.117;0.224;2.638;-2.457;3.376;1.251;3.864;0.02;1.895;7.234;-2.058;-0.121;0.831;;0.343;;2.134;1.518;
PM2.5;uur;�g/m�;2024-10-09T10:00:00+01:00;2024-10-09T11:00:00+01:00;;;3.808;3.92;2.356;6.115;1.221;1.273;-1.342;2.711;6.551;-1.677;;1.663;1.773;6.699;-1.556;0.088;-1.318;;-0.287;;1.589;1.382;
PM2.5;uur;�g/m�;2024-10-09T11:00:00+01:00;2024-10-09T12:00:00+01:00;;;3.024;2.239;1.893;3.779;-0.341;5.076;0.392;2.61;5.306;1.979;;3.317;1.212;5.618;2.909;2.037;-1.195;;0.736;;1.954;0.851;
PM2.5;uur;�g/m�;2024-10-09T12:00:00+01:00;2024-10-09T13:00:00+01:00;;;-0.919;-2.02;-1.026;3.349;-1.673;5.534;3.256;3.665;2.037;4.876;;2.528;1.245;5.006;2.726;0.551;0.152;;2.47;;1.003;0.352;
PM2.5;uur;�g/m�;2024-10-09T13:00:00+01:00;2024-10-09T14:00:00+01:00;;;-1.741;-2.362;-0.482;2.453;-2.537;4.959;1.136;5.544;1.039;3.297;;4.621;2.884;6.057;2.243;-2.302;1.983;;0.361;;-1.2;1.483;
PM2.5;uur;�g/m�;2024-10-09T14:00:00+01:00;2024-10-09T15:00:00+01:00;;;-0.187;-0.815;0.942;0.885;;3.35;0.237;2.932;3.665;-0.082;;3.222;-0.963;4.308;3.013;-0.88;1.861;;-3.231;;-2.91;2.647;
PM2.5;uur;�g/m�;2024-10-09T15:00:00+01:00;2024-10-09T16:00:00+01:00;;;-0.887;-0.8;2.349;0.971;;2.149;0.702;-0.874;2.943;-1.735;;0.594;-1.007;4.175;1.991;-0.36;0.206;;-2.518;;-3.117;3.703;
PM2.5;uur;�g/m�;2024-10-09T16:00:00+01:00;2024-10-09T17:00:00+01:00;;;3.037;-3.236;1.98;-0.094;-4.7;2.984;1.372;-1.535;2.122;2.329;;-2.098;0.764;1.11;-0.112;-3.529;0.722;;-2.67;;-0.482;2.411;
PM2.5;uur;�g/m�;2024-10-09T17:00:00+01:00;2024-10-09T18:00:00+01:00;;;1.548;-2.435;2.724;-1.17;;5.859;5.483;2.819;2.168;9.474;;0.61;0.839;1.434;1.423;-1.482;0.458;;-3.411;;-1.816;2.55;
PM2.5;uur;�g/m�;2024-10-09T18:00:00+01:00;2024-10-09T19:00:00+01:00;;;-0.347;0.248;1.479;2.587;-2.385;5.145;2.274;1.019;0.333;4.3;;1.016;2.328;4.507;2.816;-0.433;1.551;;3.629;;-2.386;2.699;
PM2.5;uur;�g/m�;2024-10-09T19:00:00+01:00;2024-10-09T20:00:00+01:00;;;2.355;-0.493;0.196;4.427;1.25;4.199;0.542;1.992;1.498;3.421;;1.58;3.478;2.196;1.088;-0.702;0.815;;3.547;;4.334;2.304;
PM2.5;uur;�g/m�;2024-10-09T20:00:00+01:00;2024-10-09T21:00:00+01:00;;;0.914;-3.066;3.152;3.403;1.496;4.308;5.423;4.248;0.679;6.181;;1.491;1.577;-0.439;9.778;-1.478;0.747;;0.774;;1.706;2.4;
PM2.5;uur;�g/m�;2024-10-09T21:00:00+01:00;2024-10-09T22:00:00+01:00;;;-1.59;9.935;2.267;5.798;-0.279;2.66;7.209;9.533;-3.579;9.386;;1.051;0.12;4.056;8.837;1.859;1.767;;0.178;;-2.039;1.289;
PM2.5;uur;�g/m�;2024-10-09T22:00:00+01:00;2024-10-09T23:00:00+01:00;;;-0.407;5.673;3.099;5.812;2.182;2.46;6.358;9.053;2.696;6.266;;0.07;2.243;6.405;5.49;4.134;0.234;;0.288;;2.562;0.087;
PM2.5;uur;�g/m�;2024-10-09T23:00:00+01:00;2024-10-10T00:00:00+01:00;;;1.104;1.496;3.684;4.604;1.909;7.252;4.114;7.911;2.169;4.211;;3.96;6.342;5.339;10.121;2.368;1.687;;2.232;;1.439;1.208;
PM2.5;uur;�g/m�;2024-10-10T00:00:00+01:00;2024-10-10T01:00:00+01:00;-0.925;-2.258;0.859;-1.268;7.284;12.777;0.733;6.724;-0.113;8.248;-2.48;3.025;;3.216;10.964;9.69;10.082;4.217;5.594;-2.214;3.138;;-0.815;6.546;2.065
PM2.5;uur;�g/m�;2024-10-10T01:00:00+01:00;2024-10-10T02:00:00+01:00;-0.57;-0.921;1.427;16.432;5.753;8.656;7.816;10.02;0.567;3.827;-4.059;2.044;;-0.836;10.356;11.816;7.903;6.519;3.737;-2.718;0.752;;0.235;6.627;4.117
PM2.5;uur;�g/m�;2024-10-10T02:00:00+01:00;2024-10-10T03:00:00+01:00;4.448;0.861;4.399;4.203;4.096;5.298;7.955;20.56;1.309;4.389;-0.682;-0.157;;0.127;7.954;9.915;9.758;5.478;2.361;2.551;0.935;;0.948;4.259;1.444
PM2.5;uur;�g/m�;2024-10-10T03:00:00+01:00;2024-10-10T04:00:00+01:00;14.756;2.25;2.845;4.014;2.485;3.362;7.493;14.26;1.349;4.403;-1.042;-1.926;;0.346;4.717;6.825;7.429;2.106;7.237;4.738;6.2;;6.484;7.84;5.504
PM2.5;uur;�g/m�;2024-10-10T04:00:00+01:00;2024-10-10T05:00:00+01:00;9.484;8.011;5.05;6.894;3.251;2.332;3.605;14.56;0.301;0.765;;-1.393;;-1.793;-0.414;2.752;3.34;0.429;8.127;10.082;7.716;;4.583;6.916;1.675
PM2.5;uur;�g/m�;2024-10-10T05:00:00+01:00;2024-10-10T06:00:00+01:00;6.277;5.519;5.741;3.871;2.556;2.09;-0.147;11.56;-1.472;2.589;-0.296;-2.352;;0.699;-2.727;1.577;5.134;-3.111;7.899;4.814;6.295;;1.377;1.691;-3.059
PM2.5;uur;�g/m�;2024-10-10T06:00:00+01:00;2024-10-10T07:00:00+01:00;1.018;1.49;3.102;2.254;1.166;2.81;0.386;7.813;3.36;3.705;0.822;-0.971;;-1.334;0.911;3.97;2.118;-3.23;3.499;0.402;2.556;;1.172;-0.227;-3.213
PM2.5;uur;�g/m�;2024-10-10T07:00:00+01:00;2024-10-10T08:00:00+01:00;-1.89;-0.386;1.334;1.211;2.189;1.751;0.623;7.335;3.798;2.815;0.81;2.067;;;-0.635;7.046;5.491;1.602;0.509;0.161;0.968;;2.31;3.578;-0.802
PM2.5;uur;�g/m�;2024-10-10T08:00:00+01:00;2024-10-10T09:00:00+01:00;0.238;-1.071;0.391;-4.359;2.661;2.415;0.06;7.027;2.548;3.579;2.768;0.897;;;-0.816;4.324;2.771;3.576;1.401;-0.733;1.608;;0.302;3.153;1.756
PM2.5;uur;�g/m�;2024-10-10T09:00:00+01:00;2024-10-10T10:00:00+01:00;-0.926;-1.184;4.16;-3.802;1.604;4.958;2.285;9.693;1.182;2.993;4.88;4.06;;11.091;1.648;2.108;5.191;8.134;0.782;-1.546;3.399;;0.336;4.633;1.499
PM2.5;uur;�g/m�;2024-10-10T10:00:00+01:00;2024-10-10T11:00:00+01:00;-0.353;0.111;3.629;2.671;0.561;4.581;1.276;9.447;3.382;2.2;7.216;2.5;;6.401;2.889;3.285;6.356;4.008;3.433;-2.092;3.919;;1.272;5.308;-0.965
PM2.5;uur;�g/m�;2024-10-10T11:00:00+01:00;2024-10-10T12:00:00+01:00;0.078;-0.051;2.217;1.773;-0.358;1.509;1.527;5.659;3.023;1.409;4.696;3.944;;4.379;1.997;6.911;7.314;1.604;2.295;-0.704;1.842;;0.342;6.065;0.967
PM2.5;uur;�g/m�;2024-10-10T12:00:00+01:00;2024-10-10T13:00:00+01:00;0.383;-0.249;1.935;2.824;4.012;0.058;3.134;4.452;3.535;0.845;-0.662;3.362;;3.652;1.776;7.268;8.497;3.139;1.805;-4.934;-0.566;;0.891;4.39;0.145
PM2.5;uur;�g/m�;2024-10-10T13:00:00+01:00;2024-10-10T14:00:00+01:00;0.277;4.344;-0.394;2.853;1.131;1.362;1.965;7.28;6.997;3.201;-3.036;5.046;;3.707;8.17;3.877;5.819;7.889;3.871;;-1.345;;1.411;2.362;0.783
PM2.5;uur;�g/m�;2024-10-10T14:00:00+01:00;2024-10-10T15:00:00+01:00;-0.295;3.789;1.043;0.512;-2.633;8.488;1.172;5.936;3.989;7.188;3.248;1.834;;4.029;5.764;3.491;3.629;3.437;2.889;4.07;0.346;;1.238;0.565;0.957
PM2.5;uur;�g/m�;2024-10-10T15:00:00+01:00;2024-10-10T16:00:00+01:00;0.624;1.53;3.604;3.278;-0.308;8.24;;3.775;3.095;6.323;12.865;0.01;;1.223;1.669;4.99;4.393;0.276;2.433;2.38;0.81;;1.04;0.162;2.019
PM2.5;uur;�g/m�;2024-10-10T16:00:00+01:00;2024-10-10T17:00:00+01:00;3.009;-1.935;1.424;0.063;1.035;8.682;1.643;2.415;3.727;5.936;22.146;4.963;;2.878;-0.814;4.45;10.023;2.083;0.598;-1.723;-2.118;;-0.088;-1.19;1.168
PM2.5;uur;�g/m�;2024-10-10T17:00:00+01:00;2024-10-10T18:00:00+01:00;2.87;-2.134;3.49;3.198;5.503;4.877;-1.121;8.343;3.353;6.452;23.184;0.679;;2.456;-1.225;1.283;4.07;5.132;-1.42;-1.162;-2.807;;1.143;7.978;-2.616
PM2.5;uur;�g/m�;2024-10-10T18:00:00+01:00;2024-10-10T19:00:00+01:00;3.232;-0.729;4.474;8.279;3.72;7.261;-1.339;11.25;3.301;6.52;5.196;4.184;;-0.607;-0.769;4.754;1.62;4.66;-1.729;-1.192;-0.545;;1.386;9.504;0.783
PM2.5;uur;�g/m�;2024-10-10T19:00:00+01:00;2024-10-10T20:00:00+01:00;2.609;-3.113;2.746;3.923;4.214;5.177;-1.575;10.85;5.67;2.056;4.938;4.999;;2.482;1.805;5.184;8.099;3.953;2.617;1.646;2.317;;3.36;4.741;-1.175
PM2.5;uur;�g/m�;2024-10-10T20:00:00+01:00;2024-10-10T21:00:00+01:00;3.569;-1.525;3.013;1.514;5.579;5.19;3.406;10.45;2.951;-0.079;1.892;3.346;;4.947;2.12;5.673;5.166;4.802;2.552;4.831;2.081;;3.217;3.098;4.693
PM2.5;uur;�g/m�;2024-10-10T21:00:00+01:00;2024-10-10T22:00:00+01:00;3.042;0.092;0.855;15.56;3.397;7.907;8.082;10.68;2.852;3.151;1.987;2.299;;2.925;4.352;5.695;3.778;2.852;2.445;4.87;3.542;;3.13;2.982;4.642
PM2.5;uur;�g/m�;2024-10-10T22:00:00+01:00;2024-10-10T23:00:00+01:00;5.364;0.849;1.774;2.816;4.036;6.344;6.005;8.763;2.748;2.613;1.1;1.184;;2.413;2.47;5.623;6.333;3.477;1.414;5.667;2.52;;3.084;1.837;-3.811
PM2.5;uur;�g/m�;2024-10-10T23:00:00+01:00;2024-10-11T00:00:00+01:00;13.914;2.296;-0.678;-0.706;3.442;3.857;3.906;17.24;0.582;1.683;0.115;2.182;;2.939;-0.795;1.353;7.759;2.783;3.006;4.329;2.389;;2.778;-1.462;
PM2.5;uur;�g/m�;2024-10-11T00:00:00+01:00;2024-10-11T01:00:00+01:00;6.916;1.254;-2.208;3.515;1.323;8.984;3.632;7.199;1.473;-0.486;0.833;3.972;;2.584;0.411;1.673;8.4;3.835;0.079;2.482;5.457;0.364;3.209;-2.031;
PM2.5;uur;�g/m�;2024-10-11T01:00:00+01:00;2024-10-11T02:00:00+01:00;5.076;0.444;2.486;-2.762;0.344;5.318;5.431;9.954;7.628;-0.873;0.084;3.746;;3.012;0.267;-0.474;8.52;3.099;-2.694;5.295;2.728;-1.116;3.114;-1.092;5.974
PM2.5;uur;�g/m�;2024-10-11T02:00:00+01:00;2024-10-11T03:00:00+01:00;4.46;2.275;1.105;-4.622;2.508;4.132;3.818;10.57;4.337;0.582;-0.199;4.155;;2.392;4.56;-3.55;9.543;3.727;-2.466;3.138;2.001;11.405;2.048;-3.025;17.941
PM2.5;uur;�g/m�;2024-10-11T03:00:00+01:00;2024-10-11T04:00:00+01:00;2.221;2.828;1.374;-4.254;-0.284;4.641;1.857;7.867;5.879;1.066;-1.418;3.888;;2.849;3.425;-3.242;4.358;2.193;-4.525;4.225;2.454;6.009;-0.37;-2.209;11.072
PM2.5;uur;�g/m�;2024-10-11T04:00:00+01:00;2024-10-11T05:00:00+01:00;3.306;-1.689;-0.479;;-2.087;5.342;4.164;9.52;4.781;0.418;-2.216;4.609;;4.103;5.558;0.406;13.904;1.14;-4.164;3.839;2.85;6.563;-2.261;0.851;6.534
PM2.5;uur;�g/m�;2024-10-11T05:00:00+01:00;2024-10-11T06:00:00+01:00;1.896;7.073;-1.302;-4.396;-0.563;4.28;3.877;8.606;7.937;0.63;-3.896;3.85;;5.057;3.642;3.097;11.219;0.163;-4.025;4.786;3.184;;0.25;2.944;7.041
PM2.5;uur;�g/m�;2024-10-11T06:00:00+01:00;2024-10-11T07:00:00+01:00;1.454;7.165;3.204;-0.338;2.535;6.235;2.015;6.873;3.541;1.535;;8.06;;2.611;0.478;5.15;6.451;2.368;-1.693;4.603;3.618;3.757;0.451;4.537;3.824
PM2.5;uur;�g/m�;2024-10-11T07:00:00+01:00;2024-10-11T08:00:00+01:00;2.757;2.969;9.2;-0.593;2.489;8.014;5.511;6.39;3.781;-0.196;-3.054;8.696;;4.934;3.158;6.545;15.06;7.98;0.185;0.738;6.051;3.64;0.112;5.906;2.516
PM2.5;uur;�g/m�;2024-10-11T08:00:00+01:00;2024-10-11T09:00:00+01:00;0.859;9.229;6;1.352;4.116;5.829;4.307;6.751;4.489;-2.016;2.506;10.141;;4.579;5.904;5.138;2.949;8.837;0.465;-0.831;4.609;;2.926;7.438;2.022
PM2.5;uur;�g/m�;2024-10-11T09:00:00+01:00;2024-10-11T10:00:00+01:00;1.816;7.707;3.621;0.98;8.514;6.699;2.563;8.175;3.382;1.209;6.719;4.809;;3.074;4.827;12.14;8.867;9.053;7.75;1.827;3.832;-1.856;1.432;5.054;-0.813
PM2.5;uur;�g/m�;2024-10-11T10:00:00+01:00;2024-10-11T11:00:00+01:00;4.37;3.888;6.306;3.765;6.01;7.054;1.971;8.564;2.337;2.168;4.277;2.287;;0.748;4.134;6.721;6.913;7.493;13.139;-0.623;1.75;2.819;1.413;2.962;
PM2.5;uur;�g/m�;2024-10-11T11:00:00+01:00;2024-10-11T12:00:00+01:00;2.735;3.79;5.585;3.95;1.918;5.675;2.666;4.889;0.643;1.568;-0.131;4.793;;-0.488;3.331;5.871;9.739;6.115;6.524;;0.917;-0.562;3.851;0.948;
PM2.5;uur;�g/m�;2024-10-11T12:00:00+01:00;2024-10-11T13:00:00+01:00;3.692;2.807;7.282;4.4;0.62;3.171;3.664;2.482;2.454;3.886;3.287;7.3;4.528;1.104;2.293;7.132;4.891;2.594;-1.332;3.014;1.59;-3.389;3.187;2.306;-4.638
PM2.5;uur;�g/m�;2024-10-11T13:00:00+01:00;2024-10-11T14:00:00+01:00;1.449;5.99;7.321;5.936;3.367;0.591;5.104;3.665;3.814;7.916;4.915;6.631;7.635;0.692;2.159;7.893;12.894;4.327;;3.411;1.804;-1.174;-0.432;2.146;-1.503
PM2.5;uur;�g/m�;2024-10-11T14:00:00+01:00;2024-10-11T15:00:00+01:00;-2.818;3.776;2.405;1.478;4.077;2.248;5.846;5.522;2.989;3.787;2.935;8.005;6.836;1.28;5.835;7.282;8.411;3.478;-4.16;3.551;2.027;1.085;-1.225;2.63;5.841
PM2.5;uur;�g/m�;2024-10-11T15:00:00+01:00;2024-10-11T16:00:00+01:00;-1.279;3.332;0.362;-0.569;2.443;6.25;6.403;4.868;3.73;0.277;1.659;5.679;7.309;1.455;4.259;6.42;4.145;4.982;1.546;3.798;2.265;5.832;-0.402;4.31;5.543
PM2.5;uur;�g/m�;2024-10-11T16:00:00+01:00;2024-10-11T17:00:00+01:00;2.652;5.499;4.677;0.291;0.189;8.72;;8.326;4.574;1.573;0.479;6.509;8.341;0.386;3.079;4.756;5.637;5.8;3.974;6.084;0.031;2.298;-0.338;3.704;1.511
PM2.5;uur;�g/m�;2024-10-11T17:00:00+01:00;2024-10-11T18:00:00+01:00;2.566;5.925;4.39;-2.624;0.134;5.1;-1.418;6.371;2.394;0.529;-3.736;7.284;6.292;1.752;6.069;3.57;8.974;8.634;6.399;3.123;1.454;-1.284;0.868;4.209;0.375
PM2.5;uur;�g/m�;2024-10-11T18:00:00+01:00;2024-10-11T19:00:00+01:00;7.112;3.151;11.689;5.629;9.474;3.173;1.176;9.891;3.475;1.342;;11.611;9.807;6.256;8.398;4.85;5.121;6.696;6.122;7.89;12.042;6.012;3.197;7.094;0.554
PM2.5;uur;�g/m�;2024-10-11T19:00:00+01:00;2024-10-11T20:00:00+01:00;6.612;8.226;10.68;14.668;9.925;9.778;28.026;7.885;14.002;8.749;4.743;9.161;7.748;6.063;11.905;5.91;33.876;4.384;5.387;10.15;10.366;14.874;2.443;4.953;15.57
PM2.5;uur;�g/m�;2024-10-11T20:00:00+01:00;2024-10-11T21:00:00+01:00;3.345;10.944;10.65;9.161;11.513;16.07;21.352;10.9;10.993;11.13;6.034;19.784;7.794;9.445;17.785;14.845;15.776;5.627;8.669;19.098;7.894;33.896;2.486;8.525;9.905
PM2.5;uur;�g/m�;2024-10-11T21:00:00+01:00;2024-10-11T22:00:00+01:00;1.446;9.337;14.943;12.277;10.807;12.444;22.91;13.36;9.092;10.033;8.759;20.303;7.847;5.93;18.333;19.382;28.761;13.718;5.198;11.268;12.434;18.333;2.697;8.145;4.753
PM2.5;uur;�g/m�;2024-10-11T22:00:00+01:00;2024-10-11T23:00:00+01:00;-0.028;6.428;10.405;12.365;7.624;12.424;23.028;15.14;17.677;9.513;6.081;17.569;20.274;11.277;12.326;11.532;23.89;11.62;6.509;15.266;6.549;10.258;2.742;5.338;0.417
PM2.5;uur;�g/m�;2024-10-11T23:00:00+01:00;2024-10-12T00:00:00+01:00;5.287;15.325;8.463;9.504;9.151;9.464;15.472;12.03;9.406;7.003;7.566;8.035;13.11;7.169;13.678;9.905;22.498;12.003;5.928;11.081;8.955;7.832;4.261;5.17;
PM2.5;uur;�g/m�;2024-10-12T00:00:00+01:00;2024-10-12T01:00:00+01:00;8.184;-3.446;6.929;22.165;7.645;12.287;8.478;15.45;6.893;9.533;11.13;10.493;17.785;3.472;12.777;12.669;9.366;15.609;5.71;8.093;6.194;10.719;4.11;5.237;
PM2.5;uur;�g/m�;2024-10-12T01:00:00+01:00;2024-10-12T02:00:00+01:00;10.376;0.898;4.927;15.491;15.129;10.19;10.591;13.26;10.856;5.776;13.267;8.925;15.707;4.122;10.258;12.914;16.168;11.228;4.442;5.216;2.891;5.748;7.866;3.799;4.052
PM2.5;uur;�g/m�;2024-10-12T02:00:00+01:00;2024-10-12T03:00:00+01:00;5.613;3.497;2.849;19.617;11.091;16.452;8;10.54;10.591;11.14;12.894;11.023;11.954;6.382;8.867;15.629;14.433;14.413;4.361;3.867;4.625;2.945;5.087;5.541;18.598
PM2.5;uur;�g/m�;2024-10-12T03:00:00+01:00;2024-10-12T04:00:00+01:00;9.856;3.026;1.471;11.718;8.769;15.923;12.816;15.62;12.336;11.189;13.541;16.452;14.805;5.568;7.222;12.894;17.353;16.903;6.912;4.467;11.777;8.876;3.657;6.67;5.765
PM2.5;uur;�g/m�;2024-10-12T04:00:00+01:00;2024-10-12T05:00:00+01:00;7.118;4.476;8.668;10.748;11.503;13.865;;8.108;6.692;12.924;14.11;11.885;18.441;12.346;9.435;11.16;11.836;;8.624;3.501;9.317;6.338;4.009;8.281;5.033
PM2.5;uur;�g/m�;2024-10-12T05:00:00+01:00;2024-10-12T06:00:00+01:00;9.729;3.296;6.167;10.895;10.601;13.541;6.498;7.342;13.169;12.199;11.493;15.776;16.168;9.259;10.64;10.239;14.58;;8.343;5.578;12.453;10.072;5.049;10.778;5.705
PM2.5;uur;�g/m�;2024-10-12T06:00:00+01:00;2024-10-12T07:00:00+01:00;7.08;1.983;7.335;9.239;13.296;15.511;4.811;10.32;16.961;14.825;11.699;17.285;19.029;8.394;11.62;11.375;16.305;13.424;10.092;6.299;7.274;11.581;9.21;7.93;5.149
PM2.5;uur;�g/m�;2024-10-12T07:00:00+01:00;2024-10-12T08:00:00+01:00;8.434;1.718;4.852;11.199;6.742;14.227;6.007;14.56;10.64;14.492;10.621;16.236;15.785;4.987;10.435;11.767;12.542;11.091;13.963;7.119;7.172;9.69;10.974;6.912;6.421
PM2.5;uur;�g/m�;2024-10-12T08:00:00+01:00;2024-10-12T09:00:00+01:00;7.794;1.822;4.146;5.396;8.111;9.621;6.66;14.96;12.669;14.609;8.186;3.896;13.816;10.689;8.095;13.345;12.718;7.783;15.834;7.843;5.713;14.825;10.709;14.727;8.613
PM2.5;uur;�g/m�;2024-10-12T09:00:00+01:00;2024-10-12T10:00:00+01:00;8.172;4.01;9.915;14.531;10.15;11.532;3.595;15.07;8.759;9.082;15.472;13.188;15.766;9.004;8.896;15.913;10.954;8.808;11.062;5.629;7.17;;6.812;12.6;
PM2.5;uur;�g/m�;2024-10-12T10:00:00+01:00;2024-10-12T11:00:00+01:00;6.943;4.658;6.343;12.542;8.293;10.983;5.8;11.9;7.544;11.042;11.209;13.012;15.589;13.277;10.925;12.64;9.386;9.102;9.504;4.672;10.15;-3.823;5.038;10.337;9.856
PM2.5;uur;�g/m�;2024-10-12T11:00:00+01:00;2024-10-12T12:00:00+01:00;12.591;2.071;10.787;14.511;6.007;9.523;3.887;18.11;8.35;9.072;12.581;9.945;11.13;9.945;6.694;16.54;17.226;11.346;11.875;4.195;7.51;2.187;2.883;7.083;7.066
PM2.5;uur;�g/m�;2024-10-12T12:00:00+01:00;2024-10-12T13:00:00+01:00;8.896;1.227;10.493;3.75;7.529;6.732;3.355;12.42;6.261;8.453;10.67;7.803;14.56;8.68;8.322;;12.708;14.933;7.844;3.841;10.591;15.335;2.187;4.272;6.616
PM2.5;uur;�g/m�;2024-10-12T13:00:00+01:00;2024-10-12T14:00:00+01:00;9.249;2.72;4.808;5.016;6.574;12.64;5.521;14.32;6.583;11.13;6.973;9.974;8.788;4.737;8.729;20.499;15.668;15.736;8.149;3.634;8.163;11.101;6.4;2.612;6.398
PM2.5;uur;�g/m�;2024-10-12T14:00:00+01:00;2024-10-12T15:00:00+01:00;5.331;1.176;1.299;5.776;4.46;6.476;5.511;16.99;11.865;10.17;6.692;9.455;11.424;3.581;6.244;8.739;14.756;14.56;6.753;2.63;11.503;5.897;4.246;4.078;12.14
PM2.5;uur;�g/m�;2024-10-12T15:00:00+01:00;2024-10-12T16:00:00+01:00;4.317;1.653;2.767;2.943;3.975;2.811;3.816;8.405;6.975;6.7;5.334;10.582;11.14;6.55;7.605;7.898;12.904;8.974;3.541;3.532;9.856;3.81;5.934;7.484;8.126
PM2.5;uur;�g/m�;2024-10-12T16:00:00+01:00;2024-10-12T17:00:00+01:00;2.54;-1.838;4.299;3.603;2.357;8.916;9.239;7.92;6.384;3.578;5.005;7.01;12.561;7.942;11.326;8.491;13.237;7.205;2.799;5.881;8.72;0.969;6.431;7.9;4.572
PM2.5;uur;�g/m�;2024-10-12T17:00:00+01:00;2024-10-12T18:00:00+01:00;1.428;1.705;6.137;5.131;4.933;8.381;10.709;9.543;6.444;3.31;5.08;3.907;9.827;8.362;13.502;5.642;7.902;9.562;6.679;4.764;10.562;0.219;4.48;8.208;3.859
PM2.5;uur;�g/m�;2024-10-12T18:00:00+01:00;2024-10-12T19:00:00+01:00;1.769;3.297;3.295;6.066;8.72;6.215;7.302;9.573;4.584;3.563;3.86;9.817;8.867;6.047;8.906;8.546;16.334;8.505;5.985;8.55;7.39;-0.989;4.128;7.533;13.816
