Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-01-16T08:00:00+01:00;2024-01-16T09:00:00+01:00;9.313;10.872;11.571;;7.105;12.355;;18.34;3.068;4.201;3.408;6.561;5.263;-1.227;5.429;4.415;0.859;2.026;4.495;14.952;8.242;2.485;5.196;-1.455;-0.042
PM2.5;uur;�g/m�;2024-01-16T09:00:00+01:00;2024-01-16T10:00:00+01:00;10.643;15.883;9.025;17.422;13.149;12.904;;16.39;-0.918;5.234;1.193;5.262;4.184;-2.675;5.784;13.718;3.658;5.305;10.905;14.864;12.679;5.181;4.927;1.015;0.987
PM2.5;uur;�g/m�;2024-01-16T10:00:00+01:00;2024-01-16T11:00:00+01:00;8.856;8.763;15.188;17.667;12.267;8.759;;20.35;-0.561;6.086;4.373;3.727;3.33;-0.386;4.584;3.97;6.381;5.659;10.927;17.647;11.836;4.328;10.895;0.764;1.617
PM2.5;uur;�g/m�;2024-01-16T11:00:00+01:00;2024-01-16T12:00:00+01:00;11.885;6.013;11.709;17.569;14.394;11.258;;18.57;3.57;6.131;6.912;2.322;4.499;2.969;3.688;9.141;15.374;9.17;12.649;13.531;9.907;6.662;7.157;0.383;0.521
PM2.5;uur;�g/m�;2024-01-16T12:00:00+01:00;2024-01-16T13:00:00+01:00;11.571;9.223;10.954;17.099;12.453;8.759;;22.56;2.83;5.215;5.665;3.412;2.793;6.729;;13.747;7.025;4.023;11.072;10.493;12.101;13.473;11.434;2.013;1.613
PM2.5;uur;�g/m�;2024-01-16T13:00:00+01:00;2024-01-16T14:00:00+01:00;14.061;8.4;15.462;19.529;10.304;6.161;;16.93;25.301;6.177;1.962;3.285;1.338;6.171;;9.866;12.297;;9.188;13.384;10.265;11.728;6.116;0.18;0.04
PM2.5;uur;�g/m�;2024-01-16T14:00:00+01:00;2024-01-16T15:00:00+01:00;16.912;7.324;11.375;10.229;10.879;8.467;;21.31;1.889;8.202;6.7;1.145;4.147;4.274;;9.357;7.372;;11.669;18.774;8.385;7.776;6.149;-1.236;1.616
PM2.5;uur;�g/m�;2024-01-16T15:00:00+01:00;2024-01-16T16:00:00+01:00;12.424;7.64;6.961;15.286;10.638;7.073;;17.76;3.795;7.933;4.674;4.892;5.42;4.729;;12.973;4.661;6.181;8.473;9.366;9.031;7.153;7.064;3.557;3.516
PM2.5;uur;�g/m�;2024-01-16T16:00:00+01:00;2024-01-16T17:00:00+01:00;20.911;13.649;8.921;7.037;8.529;9.21;;17.58;3.559;5.064;2.586;6.458;4.778;3.369;;9.905;10.356;8.328;8.981;15.325;7.941;10.615;7.358;3.907;3.474
PM2.5;uur;�g/m�;2024-01-16T17:00:00+01:00;2024-01-16T18:00:00+01:00;11.552;9.373;11.522;12.032;8.534;9.19;;19.39;3.985;5.685;3.906;5.344;5.609;4.543;;13.61;10.474;3.565;10.477;17.51;8.192;13.051;8.363;2.21;5.603
PM2.5;uur;�g/m�;2024-01-16T18:00:00+01:00;2024-01-16T19:00:00+01:00;19.245;16.834;7.527;12.904;12.12;11.591;;22.6;5.193;2.079;5.263;7.937;4.529;2.486;;12.071;11.552;4.2;11.571;16.383;10.428;12.551;9.837;3.03;6.451
PM2.5;uur;�g/m�;2024-01-16T19:00:00+01:00;2024-01-16T20:00:00+01:00;17.745;10.946;11.405;19.176;13.463;10.817;;21.02;6.834;1.683;9.202;15.05;3.425;1.791;;15.54;14.511;11.228;15.678;7.46;11.473;11.865;7.434;3.934;4.315
PM2.5;uur;�g/m�;2024-01-16T20:00:00+01:00;2024-01-16T21:00:00+01:00;17.52;10.423;8.674;19.147;15.54;17.265;;19.44;7.707;7.762;9.307;9.248;6.576;8.526;;17.226;15.344;10.513;14.933;11.444;16.432;12.973;9.905;9.005;11.013
PM2.5;uur;�g/m�;2024-01-16T21:00:00+01:00;2024-01-16T22:00:00+01:00;18.069;10.855;5.003;22.802;15.021;17.324;;21.22;6.666;7.762;4.934;7.173;11.954;5.783;;16.805;15.452;16.511;11.807;14.443;17.148;14.472;10.778;8.88;8.137
PM2.5;uur;�g/m�;2024-01-16T22:00:00+01:00;2024-01-16T23:00:00+01:00;19.255;12.728;8.924;24.586;21.567;19.117;;22.16;7.73;17.402;9.787;18.451;12.385;4.431;;17.53;21.793;10.601;13.737;20.744;17.02;11.15;17.638;9.948;14.747
PM2.5;uur;�g/m�;2024-01-16T23:00:00+01:00;2024-01-17T00:00:00+01:00;20.627;17.118;7.547;22.195;22.694;19.176;;28.02;13.953;19.882;13.257;16.599;11.415;10.268;;20.352;14.374;20.774;15.58;19.735;16.648;13.806;15.756;13.13;14.002
PM2.5;uur;�g/m�;2024-01-17T00:00:00+01:00;2024-01-17T01:00:00+01:00;22.342;9.324;9.175;25.144;24.517;25.742;;31.53;9.672;19.5;14.012;21.803;20.901;13.032;;23.39;22.783;16.432;23.478;19.068;20.068;13.414;15.099;8.35;9.417
PM2.5;uur;�g/m�;2024-01-17T01:00:00+01:00;2024-01-17T02:00:00+01:00;17.187;11.405;12.463;17.108;22.008;26.546;;23.3;12.934;21.528;12.747;18.618;16.109;15.913;;26.82;23.469;19.372;20.97;11.385;15.384;15.001;10.013;5.065;7.387
PM2.5;uur;�g/m�;2024-01-17T02:00:00+01:00;2024-01-17T03:00:00+01:00;22.038;9.109;9.105;28.643;19.333;23.812;;24.8;17.373;18.284;14.874;18.667;19.225;13.953;;26.742;27.977;17.677;20.088;13.355;13.081;14.972;13.796;7.336;12.512
PM2.5;uur;�g/m�;2024-01-17T03:00:00+01:00;2024-01-17T04:00:00+01:00;21.009;7.337;8.489;13.59;20.519;25.223;;22.99;15.717;26.507;15.129;19.892;21.185;18.725;;32.877;23.371;22.175;22.636;18.745;13.041;11.669;20.911;7.494;13.708
PM2.5;uur;�g/m�;2024-01-17T04:00:00+01:00;2024-01-17T05:00:00+01:00;15.58;6.885;6.324;19.068;20.587;22.126;;26.56;13.198;22.361;17.481;25.399;21.891;16.04;;28.898;25.644;19.656;20.244;17.255;11.816;10.603;17.04;9.914;13.561
PM2.5;uur;�g/m�;2024-01-17T05:00:00+01:00;2024-01-17T06:00:00+01:00;18.304;8.577;9.926;18.48;18.608;16.785;;20.89;16.403;18.51;23.086;18.716;25.017;20.607;;27.447;23.919;19.549;12.806;18.333;19.421;12.375;29.27;17.197;20.303
PM2.5;uur;�g/m�;2024-01-17T06:00:00+01:00;2024-01-17T07:00:00+01:00;19.48;11.14;8.702;19.186;19.882;15.903;;22.37;14.629;21.695;24.145;18.539;16.364;21.371;;28.369;22.89;20.793;18.304;16.765;15.178;16.403;28.692;17.765;21.215
PM2.5;uur;�g/m�;2024-01-17T07:00:00+01:00;2024-01-17T08:00:00+01:00;14.6;11.679;6.074;20.509;19.931;14.619;;23.41;19.852;19.46;17.902;14.502;20.333;15.638;;23.919;21.087;11.914;18.529;14.668;14.551;16.55;24.008;12.238;16.471
PM2.5;uur;�g/m�;2024-01-17T08:00:00+01:00;2024-01-17T09:00:00+01:00;17.471;10.831;9.022;17.01;16.236;13.757;;28.14;17.197;17.99;20.146;22.136;21.656;27.653;;24.801;21.048;14.874;18.51;16.53;15.099;18.784;24.292;13.512;16.53
PM2.5;uur;�g/m�;2024-01-17T09:00:00+01:00;2024-01-17T10:00:00+01:00;16.667;14.159;13.051;20.725;16.991;14.737;;33.16;14.413;20.587;19.186;16.491;23.371;21.705;;21.558;19.862;12.826;12.992;14.335;15.638;14.688;24.645;15.56;15.854
PM2.5;uur;�g/m�;2024-01-17T10:00:00+01:00;2024-01-17T11:00:00+01:00;20.901;13.267;14.805;25.321;20.048;19.715;;26.93;17.422;14.894;15.736;20.676;20.852;12.689;;18.618;17.932;16.746;19.294;17.598;16.393;21.509;20.146;15.315;15.648
PM2.5;uur;�g/m�;2024-01-17T11:00:00+01:00;2024-01-17T12:00:00+01:00;24.605;18.912;15.903;9.2;17.618;17.069;;24.4;20.783;15.217;;21.146;23.723;29.77;;20.872;16.609;17.069;16.471;15.727;15.923;17.451;22.508;14.012;13.002
PM2.5;uur;�g/m�;2024-01-17T12:00:00+01:00;2024-01-17T13:00:00+01:00;24.419;15.06;10.474;22.489;19.911;18.216;;30.95;19.225;20.127;28.525;21.744;22.116;20.058;;23.165;18.079;17.51;17.04;21.087;14.864;17.647;20.823;10.871;11.434
PM2.5;uur;�g/m�;2024-01-17T13:00:00+01:00;2024-01-17T14:00:00+01:00;19.813;14.933;10.042;15.766;18.814;15.207;;30.22;19.255;18.618;37.865;24.978;21.303;17.961;;20.195;23.439;20.754;19.558;13.894;17.932;19.598;20.088;15.932;10.431
PM2.5;uur;�g/m�;2024-01-17T14:00:00+01:00;2024-01-17T15:00:00+01:00;17.863;;11.395;44.303;15.57;17.432;;25.88;20.088;22.685;31.828;20.999;25.301;20.313;;22.381;20.333;29.025;19.274;19.274;16.06;18.843;19.823;8.547;12.081
PM2.5;uur;�g/m�;2024-01-17T15:00:00+01:00;2024-01-17T16:00:00+01:00;22.244;;9.092;27.438;15.609;17.608;;27.79;20.921;19.304;24.635;20.205;18.108;19.402;;22.067;18.863;20.96;17.736;19.411;17.471;21.303;20.832;13.512;16.334
PM2.5;uur;�g/m�;2024-01-17T16:00:00+01:00;2024-01-17T17:00:00+01:00;18.5;;19.323;30.064;23.175;15.168;;26.95;21.264;15.864;27.937;26.624;21.538;22.204;;18.255;19.431;19.96;23.929;24.566;21.038;21.852;19.108;12.395;16.305
PM2.5;uur;�g/m�;2024-01-17T17:00:00+01:00;2024-01-17T18:00:00+01:00;22.067;;19.176;23.175;22.812;19.754;;27.58;19.039;17.02;21.773;22.753;25.027;14.472;;23.351;20.842;19.823;21.832;21.91;19.382;21.087;19.176;16.961;15.374
PM2.5;uur;�g/m�;2024-01-17T18:00:00+01:00;2024-01-17T19:00:00+01:00;23.763;;14.825;22.067;22.028;19.549;;26.09;19.411;17.804;21.518;17.216;21.724;18.627;;19.774;19.999;19.95;25.664;22.949;19.794;26.115;20.558;18.137;19.549
PM2.5;uur;�g/m�;2024-01-17T19:00:00+01:00;2024-01-17T20:00:00+01:00;27.79;;14.266;23.723;24.008;23.557;;30.44;18.794;20.46;19.147;19.97;14.717;10.141;;25.84;18.098;13.708;30.133;24.468;24.076;22.44;29.878;20.215;21.969
PM2.5;uur;�g/m�;2024-01-17T20:00:00+01:00;2024-01-17T21:00:00+01:00;27.653;;16.354;25.125;23.763;24.115;;31.53;9.909;24.449;14.825;21.685;6.219;12.199;;31.534;26.703;17.02;27.212;20.47;15.844;28.202;23.606;17.628;20.842
PM2.5;uur;�g/m�;2024-01-17T21:00:00+01:00;2024-01-17T22:00:00+01:00;23.351;;22.626;28.937;23.939;27.467;;31.25;7.731;23.126;11.003;21.146;12.012;6.268;;25.154;28.888;20.636;36.444;22.4;21.861;27.555;10.033;19.441;20.401
PM2.5;uur;�g/m�;2024-01-17T22:00:00+01:00;2024-01-17T23:00:00+01:00;26.497;;30.015;20.303;20.009;21.979;;32.5;5.132;17.079;6.618;14.952;9.17;2.715;;26.85;25.85;25.311;27.134;25.938;22.577;26.291;8.291;10.646;18.667
PM2.5;uur;�g/m�;2024-01-17T23:00:00+01:00;2024-01-18T00:00:00+01:00;20.538;;28.3;24.537;27.32;24.204;;30.95;9.763;16.217;4.197;16.53;7.802;2.356;;23.067;24.792;27.379;33.455;25.968;18.814;28.065;6.982;7.255;10.822
PM2.5;uur;�g/m�;2024-01-18T00:00:00+01:00;2024-01-18T01:00:00+01:00;23.919;;28.849;31.603;21.175;22.92;;33.71;6.492;12.238;1.715;8.254;3.94;-0.125;;24.204;14.884;20.47;26.928;25.105;24.605;32.534;9.268;;
PM2.5;uur;�g/m�;2024-01-18T01:00:00+01:00;2024-01-18T02:00:00+01:00;26.712;;25.272;29.819;24.331;22.724;;33.62;1.104;8.484;1.601;15.119;5.78;-3.823;;20.401;12.591;14.972;29.868;28.035;27.81;22.92;5.343;;
PM2.5;uur;�g/m�;2024-01-18T02:00:00+01:00;2024-01-18T03:00:00+01:00;27.967;;27.83;26.173;20.127;23.253;;34.04;0.106;6.337;3.142;8.796;5.83;;;23.204;13.384;11.209;33.543;28.78;28.614;25.84;4.375;;
PM2.5;uur;�g/m�;2024-01-18T03:00:00+01:00;2024-01-18T04:00:00+01:00;26.017;;26.369;28.986;21.126;21.009;;31.68;2.397;5.485;2.473;5.342;3.263;;;15.874;11.032;7.602;36.434;23.459;24.272;29.692;5.185;;
PM2.5;uur;�g/m�;2024-01-18T04:00:00+01:00;2024-01-18T05:00:00+01:00;26.565;;23.263;20.489;17.05;18.676;;32.11;1.762;5.02;1.377;2.798;3.305;-4.508;;16.305;10.15;7.269;26.83;21.146;22.685;26.085;3.945;;
PM2.5;uur;�g/m�;2024-01-18T05:00:00+01:00;2024-01-18T06:00:00+01:00;27.732;;23.145;18.794;10.363;12.032;;27;0.738;5.037;0.227;6.574;-2.761;-4.297;;10.591;9.21;4.245;26.487;24.008;22.283;27.849;5.491;;
PM2.5;uur;�g/m�;2024-01-18T06:00:00+01:00;2024-01-18T07:00:00+01:00;28.996;;23.371;17.216;17.451;9.112;;30.84;2.458;6.872;-2.318;8.592;10.023;-2.728;;14.688;8.389;3.177;30.025;21.166;20.617;21.832;4.185;;
PM2.5;uur;�g/m�;2024-01-18T07:00:00+01:00;2024-01-18T08:00:00+01:00;28.202;;23.008;17.001;12.806;7.585;;29.1;1.834;7.633;3.794;7.448;5.313;1.668;;12.992;8.268;1.328;19.764;24.311;22.665;23.194;5.027;;
PM2.5;uur;�g/m�;2024-01-18T08:00:00+01:00;2024-01-18T09:00:00+01:00;27.781;;25.448;26.262;16.903;17.618;;29.08;2.042;6.63;4.852;5.543;6.406;3.385;;12.248;8.955;3.335;36.022;22.106;24.909;24.537;4.315;;
PM2.5;uur;�g/m�;2024-01-18T09:00:00+01:00;2024-01-18T10:00:00+01:00;26.203;;21.567;13.051;19.666;15.785;;24.27;2.166;8.076;4.034;6.341;10.533;4.079;;14.658;10.885;11.415;32.504;16.099;18.412;22.293;6.641;;
PM2.5;uur;�g/m�;2024-01-18T10:00:00+01:00;2024-01-18T11:00:00+01:00;22.92;;28.976;20.734;20.656;18.676;;22.74;-0.45;8.94;1.131;4.32;4.716;5.749;;12.63;13.433;9.317;23.155;20.225;21.332;21.244;6.31;;
PM2.5;uur;�g/m�;2024-01-18T11:00:00+01:00;2024-01-18T12:00:00+01:00;18.735;;32.73;17.069;12.385;15.58;;18.4;0.431;9.16;;4.27;0.219;2.59;;16.099;9.151;6.573;20.195;22.459;18.98;12.845;6.936;;
PM2.5;uur;�g/m�;2024-01-18T12:00:00+01:00;2024-01-18T13:00:00+01:00;9.917;;30.172;11.885;8.082;6.346;;14.47;1.349;6.523;-1.02;2.851;2.446;0.717;;6.011;7.447;6.074;14.649;16.109;9.64;7.088;5.937;;
PM2.5;uur;�g/m�;2024-01-18T13:00:00+01:00;2024-01-18T14:00:00+01:00;8.755;;31.759;6.815;6.59;8.174;;12.83;1.223;;6.598;1.712;0.412;1.825;;6.165;5.867;3.984;9.472;9.935;7.142;2.6;5.966;;
PM2.5;uur;�g/m�;2024-01-18T14:00:00+01:00;2024-01-18T15:00:00+01:00;9.279;;30.868;6.459;5.099;3.853;7.062;11.07;3.953;;0.59;5.583;-0.952;1.162;;6.407;3.774;0.218;5.161;5.854;7.532;5.987;10.141;;
PM2.5;uur;�g/m�;2024-01-18T15:00:00+01:00;2024-01-18T16:00:00+01:00;8.598;;29.937;5.837;7.963;1.469;2.886;10.42;3.793;6.143;;3.598;4.163;4.853;;6.716;6.015;-7.117;3.419;3.337;6.443;4.741;7.062;;
PM2.5;uur;�g/m�;2024-01-18T16:00:00+01:00;2024-01-18T17:00:00+01:00;7.613;;24.547;4.233;5.606;1.479;17.089;12.21;2.522;8.883;;4.152;4.627;2.795;;7.312;7.807;;4.078;3.384;6.11;1.085;5.193;;
PM2.5;uur;�g/m�;2024-01-18T17:00:00+01:00;2024-01-18T18:00:00+01:00;5.537;;17.951;6.071;3.599;2.509;16.128;16.7;0.024;10.504;0.707;4.738;7.254;2.782;4.152;7.449;4.613;21.705;7.79;11.179;6.915;0.094;9.749;;
PM2.5;uur;�g/m�;2024-01-18T18:00:00+01:00;2024-01-18T19:00:00+01:00;6.821;;22.351;;8.972;12.708;15.286;10.13;;9.373;4.706;13.855;7.604;4.315;8.155;16.109;0.983;;9.797;11.885;7.24;7.566;7.96;;
PM2.5;uur;�g/m�;2024-01-18T19:00:00+01:00;2024-01-18T20:00:00+01:00;10.355;;22.783;1.931;21.205;15.256;24.302;9.634;3.024;7.497;6.038;16.462;9.915;17.5;14.08;9.435;6.138;20.244;13.58;17.873;14.678;7.275;8.984;;
PM2.5;uur;�g/m�;2024-01-18T20:00:00+01:00;2024-01-18T21:00:00+01:00;8.206;;21.45;12.179;23.184;19.607;34.631;9.785;6.174;9.37;3.951;17.295;16.119;4.842;16.756;7.515;14.972;9.121;7.611;12.159;20.529;11.277;5.912;;
PM2.5;uur;�g/m�;2024-01-18T21:00:00+01:00;2024-01-18T22:00:00+01:00;7.817;;20.764;12.385;19.362;24.233;30.152;24.57;6.355;9.408;2.422;19.059;10.405;2.036;14.502;17.216;19.99;11.758;4.254;15.001;17.843;12.502;7.941;;
PM2.5;uur;�g/m�;2024-01-18T22:00:00+01:00;2024-01-18T23:00:00+01:00;16.736;;20.695;21.95;14.335;18.951;43.118;26.66;6.153;14.903;3.792;6.721;6.528;3.462;19.803;16.981;15.864;15.844;6.931;10.748;19.578;11.101;5.616;;
PM2.5;uur;�g/m�;2024-01-18T23:00:00+01:00;2024-01-19T00:00:00+01:00;24.556;;19.196;21.999;19.362;19.98;37.443;30.53;3.7;8.465;4.688;7.753;5.145;0.454;10.502;17.912;13.923;9.562;14.364;21.724;19.421;6.092;6.614;;
PM2.5;uur;�g/m�;2024-01-19T00:00:00+01:00;2024-01-19T01:00:00+01:00;27.888;;20.881;24.85;13.267;9.278;32.602;31.13;6.058;6.366;5.168;6.369;;9.18;6.474;12.796;5.965;7.25;13.531;27.967;19.598;9.129;7.347;;0.439
PM2.5;uur;�g/m�;2024-01-19T01:00:00+01:00;2024-01-19T02:00:00+01:00;22.302;;20.244;24.409;7.539;6.981;26.948;29;5.156;7.564;8.851;4.795;5.888;7.188;5.334;12.63;4.283;1.601;9.385;20.676;15.687;;7.55;;-0.635
PM2.5;uur;�g/m�;2024-01-19T02:00:00+01:00;2024-01-19T03:00:00+01:00;20.205;;19.255;6.127;2.969;7.165;24.919;29.7;5.13;7.382;11.571;3.321;6.899;2.978;6.235;8.299;3.111;-4.616;7.168;4.831;9.379;-1.353;9.288;;-2.614
PM2.5;uur;�g/m�;2024-01-19T03:00:00+01:00;2024-01-19T04:00:00+01:00;28.378;;16.06;12.061;5.137;6.569;9.066;21.41;5.987;6.819;8.626;5.575;3.524;2.822;4.122;11.924;7.446;0.325;4.576;9.19;6.693;3.389;6.434;;1.029
PM2.5;uur;�g/m�;2024-01-19T04:00:00+01:00;2024-01-19T05:00:00+01:00;28.79;;12.649;10.582;7.519;7.78;16.952;15.66;6.405;9.351;8.561;6.384;7.819;2.019;2.452;13.11;8.214;1.78;4.219;16.677;13.669;4.171;4.722;;2.257
PM2.5;uur;�g/m�;2024-01-19T05:00:00+01:00;2024-01-19T06:00:00+01:00;21.175;;18.863;22.018;9.87;11.424;20.842;18.29;4.279;10.368;5.689;10.084;12.081;1.204;2.914;8.621;7.675;5.229;4.812;5.686;10.123;1.676;6.605;;4.019
PM2.5;uur;�g/m�;2024-01-19T06:00:00+01:00;2024-01-19T07:00:00+01:00;21.92;;14.962;17.05;8.664;8.576;27.33;21.8;2.083;7.4;4.123;8.504;8.4;4.71;2.535;7.093;5.164;1.983;6.071;14.178;5.735;7.049;6.675;;4.701
PM2.5;uur;�g/m�;2024-01-19T07:00:00+01:00;2024-01-19T08:00:00+01:00;21.43;;18.039;14.384;7.475;12.306;28.594;19.86;1.706;5.834;4.61;5.87;4.51;4.339;2.53;9.66;6.861;-3.265;11.689;8.046;2.707;3.72;6.955;;2.031
PM2.5;uur;�g/m�;2024-01-19T08:00:00+01:00;2024-01-19T09:00:00+01:00;31.26;;20.48;11.375;8.192;11.944;25.576;24.51;6.471;12.787;5.059;5.687;5.528;4.263;6.387;14.433;10.121;0.963;7.73;11.62;3.67;12.551;6.311;;1.347
PM2.5;uur;�g/m�;2024-01-19T09:00:00+01:00;2024-01-19T10:00:00+01:00;28.408;;21.205;19.852;8.391;11.101;28.378;23.99;5.792;14.1;6.255;7.551;9.474;4.608;9.557;10.925;11.307;5.788;6.05;17.559;8.348;9.861;5.961;;4.044
PM2.5;uur;�g/m�;2024-01-19T10:00:00+01:00;2024-01-19T11:00:00+01:00;22.097;;24.498;10.111;12.659;9.817;22.459;20.63;5.151;13.384;7.586;13.237;9.053;10.797;11.611;10.386;13.571;12.169;12.649;18.921;15.687;8.629;8.808;;4.56
PM2.5;uur;�g/m�;2024-01-19T11:00:00+01:00;2024-01-19T12:00:00+01:00;16.736;;21.303;23.145;15.932;16.03;27.232;20.03;4.544;12.649;5.813;14.521;9.592;7.521;8.813;16.824;15.707;9.445;11.973;17.579;17.324;9.772;8.501;;4.82
PM2.5;uur;�g/m�;2024-01-19T12:00:00+01:00;2024-01-19T13:00:00+01:00;15.697;;;23.655;13.531;13.13;32.886;25.64;3.067;9.053;8.5;9.922;7.553;3.851;11.326;17.246;15.58;14.884;9.096;9.602;11.385;9.596;6.202;;6.226
PM2.5;uur;�g/m�;2024-01-19T13:00:00+01:00;2024-01-19T14:00:00+01:00;21.087;;;21.734;10.826;11.532;22.596;23.23;1.992;8.872;9.404;6.658;4.743;1.935;10.209;12.208;14.07;7.377;8.833;16.726;10.291;7.445;7.485;;5.384
PM2.5;uur;�g/m�;2024-01-19T14:00:00+01:00;2024-01-19T15:00:00+01:00;22.822;;25.135;22.547;9.03;10.493;26.144;22.69;3.077;7.268;7.679;5.337;4.32;4.758;5.388;11.679;14.394;10.346;8.002;16.785;10.525;10.861;6.17;;3.323
PM2.5;uur;�g/m�;2024-01-19T15:00:00+01:00;2024-01-19T16:00:00+01:00;16.285;21.009;23.135;21.607;11.483;11.542;24.694;26.42;0.901;5.276;7.357;4.505;3.804;5.186;6.918;11.121;10.268;5.796;11.277;13.629;7.76;10.494;8.769;;5.136
PM2.5;uur;�g/m�;2024-01-19T16:00:00+01:00;2024-01-19T17:00:00+01:00;23.498;19.039;19.588;21.587;10.798;10.356;29.447;25.91;3.844;8.189;6.267;5.595;5.288;2.302;7.379;12.581;11.042;0.717;8.01;13.796;5.606;14.413;8.185;;4.568
PM2.5;uur;�g/m�;2024-01-19T17:00:00+01:00;2024-01-19T18:00:00+01:00;28.81;18.608;18.157;14.943;13.737;14.002;39.227;33.12;4.442;10.661;7.103;2.364;4.241;1.099;6.439;13.718;11.277;-3.644;8.599;19.313;8.844;10.216;7.834;;2.724
PM2.5;uur;�g/m�;2024-01-19T18:00:00+01:00;2024-01-19T19:00:00+01:00;34.886;20.186;10.7;26.585;13.375;16.618;39.482;29.66;4.564;10.82;6.566;;12.973;14.472;5.919;13.678;8.994;-1.873;9.775;32.955;25.507;18.275;11.66;;3.446
PM2.5;uur;�g/m�;2024-01-19T19:00:00+01:00;2024-01-19T20:00:00+01:00;44.117;13.855;15.286;32.298;25.174;24.272;47.077;30.54;9.271;10.33;7.665;;7.672;6.691;6.827;10.003;7.69;3.043;15.217;28.271;22.361;16.452;8.126;;5.675
PM2.5;uur;�g/m�;2024-01-19T20:00:00+01:00;2024-01-19T21:00:00+01:00;36.062;12.375;16.011;38.717;30.495;32.867;40.217;42.54;6.679;13.786;6.737;5.622;4.662;3.386;7.792;19.48;10.327;4.958;17.138;29.407;25.478;21.411;4.704;;5.83
PM2.5;uur;�g/m�;2024-01-19T21:00:00+01:00;2024-01-19T22:00:00+01:00;38.394;11.846;11.395;39.1;33.582;33.749;40.119;39.74;6.508;16.109;7.876;10.093;5.291;4.914;17.726;14.482;12.649;14.364;20.617;34.915;25.223;22.498;10.964;;6.906
PM2.5;uur;�g/m�;2024-01-19T22:00:00+01:00;2024-01-19T23:00:00+01:00;34.004;10.488;11.924;33.798;33.641;34.974;34.013;38.68;5.956;20.509;9.037;13.541;16.422;3.7;23.145;22.792;22.43;18.52;26.467;33.739;28.035;25.997;8.556;;5.15
PM2.5;uur;�g/m�;2024-01-19T23:00:00+01:00;2024-01-20T00:00:00+01:00;28.996;12.355;12.248;42.735;31.211;37.091;36.512;40.25;20.009;29.358;9.015;27.888;17.079;13.443;24.664;26.889;30.289;25.87;30.828;38.561;30.289;34.935;6.124;;7.77
PM2.5;uur;�g/m�;2024-01-20T00:00:00+01:00;2024-01-20T01:00:00+01:00;28.222;17.03;19.745;23.723;27.977;28.545;28.496;37.71;18.755;26.605;10.111;28.614;28.055;10.101;32.72;32.651;28.143;29.809;34.758;30.946;29.447;36.267;9.308;3.464;8.711
PM2.5;uur;�g/m�;2024-01-20T01:00:00+01:00;2024-01-20T02:00:00+01:00;25.546;11.052;16.824;24.282;20.068;25.585;26.164;31.85;27.222;23.057;10.419;30.515;26.575;8.587;23.802;33.21;31.211;24.282;32.347;21.999;25.154;34.082;7.924;4.667;5.735
PM2.5;uur;�g/m�;2024-01-20T02:00:00+01:00;2024-01-20T03:00:00+01:00;21.763;13.012;13.355;31.407;22.861;21.754;20.685;29.15;29.064;29.319;10.299;31.142;32.396;7.098;26.83;35.376;29.466;19.245;32.69;;21.195;26.222;10.082;7.53;11.777
PM2.5;uur;�g/m�;2024-01-20T03:00:00+01:00;2024-01-20T04:00:00+01:00;20.862;14.952;10.372;24.752;23.273;25.762;28.712;28.33;28.731;25.105;27.438;27.732;31.603;4.463;25.938;34.886;29.437;23.312;32.24;23.302;18.01;27.408;8.333;9.68;13.894
PM2.5;uur;�g/m�;2024-01-20T04:00:00+01:00;2024-01-20T05:00:00+01:00;19.196;13.737;12.444;23.273;18.363;24.85;23.165;24.55;28.271;26.507;7.892;25.664;28.653;5.732;24.958;34.503;28.173;23.194;24.106;20.96;17.647;23.841;9.18;16.667;16.315
PM2.5;uur;�g/m�;2024-01-20T05:00:00+01:00;2024-01-20T06:00:00+01:00;20.244;16.373;11.385;30.466;17.363;18.676;22.694;28.69;23.028;25.095;27.075;21.469;25.311;4.986;21.45;29.123;28.28;19.451;26.85;29.015;16.844;21.94;21.528;18.912;22.851
PM2.5;uur;�g/m�;2024-01-20T06:00:00+01:00;2024-01-20T07:00:00+01:00;19.549;15.746;11.238;19.999;14.619;18.392;21.509;23.2;20.803;26.908;30.289;17.834;22.106;4.389;21.097;29.76;23.988;21.342;20.783;19.127;16.148;19.117;28.496;21.117;26.33
PM2.5;uur;�g/m�;2024-01-20T07:00:00+01:00;2024-01-20T08:00:00+01:00;17.971;12.679;12.483;17.628;17.412;18.216;20.46;24.55;22.528;20.715;25.223;19.264;25.389;4.455;19.372;28.594;22.616;15.932;22.812;19.451;17.04;14.835;29.329;23.077;26.36
PM2.5;uur;�g/m�;2024-01-20T08:00:00+01:00;2024-01-20T09:00:00+01:00;17.736;12.992;14.805;14.061;16.462;18.774;18.147;20.38;20.676;27.153;17.834;19.931;16.775;27.095;19.196;28.016;23.037;17.961;21.215;14.482;16.873;18.137;28.231;17.589;21.401
